Ord_id;Prod_id;Ship_id;Cust_id;Sales;Discount;Order_Quantity;Product_Base_Margin;Customer_Name;Province;Region;Customer_Segment;Cust_id;Order_Date;Order_Priority;Ord_id;Order_ID;Ship_Mode;Ship_Date;Ship_id;Product_Category;Product_Sub_Category;Prod_id
Ord_2707;Prod_6;SHP_3707;Cust_1025;44979;0,06;11;0,36;VIVEK GRADY;ONTARIO;ONTARIO;CORPORATE;Cust_1025;2011-12-02;HIGH;Ord_2707;33510;REGULAR AIR;2011-12-02;SHP_3707;OFFICE SUPPLIES;PAPER;Prod_6
Ord_2707;Prod_5;SHP_3706;Cust_1025;26706;0,03;42;0,06;VIVEK GRADY;ONTARIO;ONTARIO;CORPORATE;Cust_1025;2011-12-02;HIGH;Ord_2707;33510;REGULAR AIR;2011-12-03;SHP_3706;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_2708;Prod_5;SHP_3708;Cust_1007;51278;0,08;43;0,43;JOHN LUCAS;ONTARIO;ONTARIO;SMALL BUSINESS;Cust_1007;2012-06-19;CRITICAL;Ord_2708;33541;REGULAR AIR;2012-06-19;SHP_3708;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_2709;Prod_11;SHP_3709;Cust_1025;227256;0,06;15;0,07;VIVEK GRADY;ONTARIO;ONTARIO;CORPORATE;Cust_1025;2010-10-04;CRITICAL;Ord_2709;33573;DELIVERY TRUCK;2010-10-04;SHP_3709;FURNITURE;TABLES;Prod_11
Ord_271;Prod_17;SHP_370;Cust_100;418182;0,01;28;0,37;CHARLOTTE MELTON;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;HOME OFFICE;Cust_100;2010-05-07;HIGH;Ord_271;45766;REGULAR AIR;2010-05-08;SHP_370;TECHNOLOGY;OFFICE MACHINES;Prod_17
Ord_271;Prod_5;SHP_369;Cust_100;252221;0;37;0,46;CHARLOTTE MELTON;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;HOME OFFICE;Cust_100;2010-05-07;HIGH;Ord_271;45766;REGULAR AIR;2010-05-09;SHP_369;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_2710;Prod_17;SHP_3710;Cust_1034;833403;0,05;18;0,56;SCOTT COHEN;ONTARIO;ONTARIO;CONSUMER;Cust_1034;2010-04-01;MEDIUM;Ord_2710;34371;DELIVERY TRUCK;2010-04-03;SHP_3710;TECHNOLOGY;OFFICE MACHINES;Prod_17
Ord_2711;Prod_2;SHP_3711;Cust_1018;151613;0,06;22;0,58;KAREN DANIELS;ONTARIO;ONTARIO;CONSUMER;Cust_1018;2010-08-30;LOW;Ord_2711;34530;EXPRESS AIR;2010-09-01;SHP_3711;OFFICE SUPPLIES;APPLIANCES;Prod_2
Ord_2711;Prod_11;SHP_3713;Cust_1018;109242;0,03;7;0,07;KAREN DANIELS;ONTARIO;ONTARIO;CONSUMER;Cust_1018;2010-08-30;LOW;Ord_2711;34530;DELIVERY TRUCK;2010-09-04;SHP_3713;FURNITURE;TABLES;Prod_11
Ord_2711;Prod_8;SHP_3712;Cust_1018;61249;0,09;38;0,45;KAREN DANIELS;ONTARIO;ONTARIO;CONSUMER;Cust_1018;2010-08-30;LOW;Ord_2711;34530;REGULAR AIR;2010-09-04;SHP_3712;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_2712;Prod_8;SHP_3714;Cust_1007;56192;0,01;22;0,51;JOHN LUCAS;ONTARIO;ONTARIO;SMALL BUSINESS;Cust_1007;2010-08-24;LOW;Ord_2712;34562;REGULAR AIR;2010-08-26;SHP_3714;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_2712;Prod_6;SHP_3715;Cust_1007;36564;0,03;19;0,37;JOHN LUCAS;ONTARIO;ONTARIO;SMALL BUSINESS;Cust_1007;2010-08-24;LOW;Ord_2712;34562;REGULAR AIR;2010-08-28;SHP_3715;OFFICE SUPPLIES;PAPER;Prod_6
Ord_2713;Prod_4;SHP_3718;Cust_1005;16553665;0,08;31;0,56;LIZ WILLINGHAM;ONTARIO;ONTARIO;HOME OFFICE;Cust_1005;2010-03-25;LOW;Ord_2713;35430;REGULAR AIR;2010-03-27;SHP_3718;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_2713;Prod_5;SHP_3716;Cust_1005;183584;0,05;16;0,69;LIZ WILLINGHAM;ONTARIO;ONTARIO;HOME OFFICE;Cust_1005;2010-03-25;LOW;Ord_2713;35430;REGULAR AIR;2010-04-01;SHP_3716;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_2713;Prod_13;SHP_3717;Cust_1005;13343;0,01;48;0,54;LIZ WILLINGHAM;ONTARIO;ONTARIO;HOME OFFICE;Cust_1005;2010-03-25;LOW;Ord_2713;35430;REGULAR AIR;2010-03-29;SHP_3717;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_2714;Prod_10;SHP_3719;Cust_1027;172779;0,01;32;0,61;CATHY PRESCOTT;ONTARIO;ONTARIO;CORPORATE;Cust_1027;2010-06-13;LOW;Ord_2714;35588;DELIVERY TRUCK;2010-06-15;SHP_3719;FURNITURE;BOOKCASES;Prod_10
Ord_2715;Prod_8;SHP_3720;Cust_1002;393117;0,01;42;0,46;STEVE NGUYEN;ONTARIO;ONTARIO;CONSUMER;Cust_1002;2012-10-23;HIGH;Ord_2715;35712;REGULAR AIR;2012-10-24;SHP_3720;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_2715;Prod_6;SHP_3721;Cust_1002;13488;0;24;0,04;STEVE NGUYEN;ONTARIO;ONTARIO;CONSUMER;Cust_1002;2012-10-23;HIGH;Ord_2715;35712;REGULAR AIR;2012-10-23;SHP_3721;OFFICE SUPPLIES;PAPER;Prod_6
Ord_2716;Prod_8;SHP_3722;Cust_1026;3948;0,01;23;0,79;LINDSAY SHAGIARI;ONTARIO;ONTARIO;HOME OFFICE;Cust_1026;2012-09-13;CRITICAL;Ord_2716;36130;REGULAR AIR;2012-09-14;SHP_3722;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_2717;Prod_13;SHP_3723;Cust_456;13201;0,04;46;0,55;SEAN O'DONNELL;ONTARIO;ONTARIO;CORPORATE;Cust_456;2009-11-30;LOW;Ord_2717;36416;REGULAR AIR;2009-12-04;SHP_3723;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_2717;Prod_6;SHP_3723;Cust_456;276;0,08;44;0,37;SEAN O'DONNELL;ONTARIO;ONTARIO;CORPORATE;Cust_456;2009-11-30;LOW;Ord_2717;36416;REGULAR AIR;2009-12-04;SHP_3723;OFFICE SUPPLIES;PAPER;Prod_6
Ord_2718;Prod_3;SHP_3724;Cust_1010;20792;0,08;33;0,36;ROBERT MARLEY;ONTARIO;ONTARIO;CORPORATE;Cust_1010;2012-01-27;NOT SPECIFIED;Ord_2718;36418;EXPRESS AIR;2012-01-28;SHP_3724;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_2719;Prod_2;SHP_3725;Cust_1022;87764;0,03;18;0,56;KATHERINE NOCKTON;ONTARIO;ONTARIO;CORPORATE;Cust_1022;2010-03-01;NOT SPECIFIED;Ord_2719;36517;REGULAR AIR;2010-03-02;SHP_3725;OFFICE SUPPLIES;APPLIANCES;Prod_2
Ord_2719;Prod_8;SHP_3726;Cust_1022;1901;0,06;9;0,06;KATHERINE NOCKTON;ONTARIO;ONTARIO;CORPORATE;Cust_1022;2010-03-01;NOT SPECIFIED;Ord_2719;36517;REGULAR AIR;2010-03-03;SHP_3726;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_272;Prod_4;SHP_371;Cust_53;6808585;0,05;39;0,37;ALLEN ROSENBLATT;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;SMALL BUSINESS;Cust_53;2011-08-25;MEDIUM;Ord_272;45861;REGULAR AIR;2011-08-25;SHP_371;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_2720;Prod_11;SHP_3727;Cust_998;1032072;0,06;17;0,72;SAM ZELDIN;ONTARIO;ONTARIO;SMALL BUSINESS;Cust_998;2009-06-25;NOT SPECIFIED;Ord_2720;36705;DELIVERY TRUCK;2009-06-25;SHP_3727;FURNITURE;TABLES;Prod_11
Ord_2721;Prod_6;SHP_3728;Cust_995;18432;0;25;0,37;HAROLD RYAN;ONTARIO;ONTARIO;HOME OFFICE;Cust_995;2012-07-11;LOW;Ord_2721;36833;REGULAR AIR;2012-07-18;SHP_3728;OFFICE SUPPLIES;PAPER;Prod_6
Ord_2722;Prod_1;SHP_3731;Cust_1006;350833;0,04;21;0,85;XYLONA PRICE;ONTARIO;ONTARIO;CORPORATE;Cust_1006;2009-11-03;CRITICAL;Ord_2722;36896;REGULAR AIR;2009-11-03;SHP_3731;OFFICE SUPPLIES;STORAGE & ORGANIZATION;Prod_1
Ord_2722;Prod_5;SHP_3730;Cust_1006;100895;0,04;41;0,05;XYLONA PRICE;ONTARIO;ONTARIO;CORPORATE;Cust_1006;2009-11-03;CRITICAL;Ord_2722;36896;EXPRESS AIR;2009-11-06;SHP_3730;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_2722;Prod_12;SHP_3729;Cust_1006;3401;0;12;0,39;XYLONA PRICE;ONTARIO;ONTARIO;CORPORATE;Cust_1006;2009-11-03;CRITICAL;Ord_2722;36896;REGULAR AIR;2009-11-05;SHP_3729;OFFICE SUPPLIES;LABELS;Prod_12
Ord_2723;Prod_11;SHP_3732;Cust_579;79458;0,05;50;0,76;LENA RADFORD;ONTARIO;ONTARIO;SMALL BUSINESS;Cust_579;2012-02-18;HIGH;Ord_2723;37123;DELIVERY TRUCK;2012-02-19;SHP_3732;FURNITURE;TABLES;Prod_11
Ord_2724;Prod_3;SHP_3733;Cust_478;12395;0,01;22;0,38;JAS O'CARROLL;ONTARIO;ONTARIO;CORPORATE;Cust_478;2010-08-03;HIGH;Ord_2724;37572;REGULAR AIR;2010-08-05;SHP_3733;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_2725;Prod_2;SHP_3734;Cust_997;908198;0,02;39;0,59;ALEJANDRO GROVE;ONTARIO;ONTARIO;CORPORATE;Cust_997;2010-10-29;NOT SPECIFIED;Ord_2725;37669;EXPRESS AIR;2010-10-31;SHP_3734;OFFICE SUPPLIES;APPLIANCES;Prod_2
Ord_2725;Prod_9;SHP_3735;Cust_997;80608;0,08;31;0,38;ALEJANDRO GROVE;ONTARIO;ONTARIO;CORPORATE;Cust_997;2010-10-29;NOT SPECIFIED;Ord_2725;37669;REGULAR AIR;2010-10-31;SHP_3735;OFFICE SUPPLIES;ENVELOPES;Prod_9
Ord_2725;Prod_1;SHP_3736;Cust_997;7002;0;4;0,57;ALEJANDRO GROVE;ONTARIO;ONTARIO;CORPORATE;Cust_997;2010-10-29;NOT SPECIFIED;Ord_2725;37669;REGULAR AIR;2010-11-01;SHP_3736;OFFICE SUPPLIES;STORAGE & ORGANIZATION;Prod_1
Ord_2726;Prod_1;SHP_3737;Cust_1011;48127;0,01;28;0,06;MICK HERNANDEZ;ONTARIO;ONTARIO;HOME OFFICE;Cust_1011;2010-04-20;LOW;Ord_2726;38117;REGULAR AIR;2010-04-25;SHP_3737;OFFICE SUPPLIES;STORAGE & ORGANIZATION;Prod_1
Ord_2727;Prod_6;SHP_3738;Cust_1017;5276;0,09;10;0,36;BEN FERRER;ONTARIO;ONTARIO;CORPORATE;Cust_1017;2010-12-12;LOW;Ord_2727;38210;REGULAR AIR;2010-12-12;SHP_3738;OFFICE SUPPLIES;PAPER;Prod_6
Ord_2728;Prod_4;SHP_3740;Cust_1035;4842195;0,02;10;0,55;TODD SUMRALL;ONTARIO;ONTARIO;CONSUMER;Cust_1035;2011-06-10;HIGH;Ord_2728;38274;EXPRESS AIR;2011-06-11;SHP_3740;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_2728;Prod_15;SHP_3739;Cust_1035;122537;0,08;9;0,57;TODD SUMRALL;ONTARIO;ONTARIO;CONSUMER;Cust_1035;2011-06-10;HIGH;Ord_2728;38274;REGULAR AIR;2011-06-12;SHP_3739;FURNITURE;CHAIRS & CHAIRMATS;Prod_15
Ord_2728;Prod_1;SHP_3739;Cust_1035;119957;0,06;27;0,55;TODD SUMRALL;ONTARIO;ONTARIO;CONSUMER;Cust_1035;2011-06-10;HIGH;Ord_2728;38274;REGULAR AIR;2011-06-12;SHP_3739;OFFICE SUPPLIES;STORAGE & ORGANIZATION;Prod_1
Ord_2729;Prod_6;SHP_3741;Cust_456;16913;0;50;0,04;SEAN O'DONNELL;ONTARIO;ONTARIO;CORPORATE;Cust_456;2011-04-03;HIGH;Ord_2729;38370;REGULAR AIR;2011-04-05;SHP_3741;OFFICE SUPPLIES;PAPER;Prod_6
Ord_273;Prod_8;SHP_372;Cust_112;75984;0,06;20;0,51;NEOLA SCHNEIDER;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;HOME OFFICE;Cust_112;2010-09-21;CRITICAL;Ord_273;45957;REGULAR AIR;2010-09-23;SHP_372;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_273;Prod_6;SHP_372;Cust_112;14739;0,08;19;0,36;NEOLA SCHNEIDER;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;HOME OFFICE;Cust_112;2010-09-21;CRITICAL;Ord_273;45957;REGULAR AIR;2010-09-23;SHP_372;OFFICE SUPPLIES;PAPER;Prod_6
Ord_2730;Prod_5;SHP_3742;Cust_1024;20804;0,01;29;0,42;LAURA ARMSTRONG;ONTARIO;ONTARIO;SMALL BUSINESS;Cust_1024;2010-07-15;MEDIUM;Ord_2730;38405;REGULAR AIR;2010-07-18;SHP_3742;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_2731;Prod_6;SHP_3743;Cust_1000;13618;0,08;22;0,36;JANE WACO;ONTARIO;ONTARIO;CORPORATE;Cust_1000;2011-08-17;CRITICAL;Ord_2731;38466;REGULAR AIR;2011-08-18;SHP_3743;OFFICE SUPPLIES;PAPER;Prod_6
Ord_2731;Prod_12;SHP_3744;Cust_1000;11137;0,04;37;0,38;JANE WACO;ONTARIO;ONTARIO;CORPORATE;Cust_1000;2011-08-17;CRITICAL;Ord_2731;38466;REGULAR AIR;2011-08-19;SHP_3744;OFFICE SUPPLIES;LABELS;Prod_12
Ord_2731;Prod_6;SHP_3743;Cust_1000;10548;0,02;15;0,37;JANE WACO;ONTARIO;ONTARIO;CORPORATE;Cust_1000;2011-08-17;CRITICAL;Ord_2731;38466;REGULAR AIR;2011-08-18;SHP_3743;OFFICE SUPPLIES;PAPER;Prod_6
Ord_2732;Prod_6;SHP_3745;Cust_1012;7868;0,05;11;0,37;GUY PHONELY;ONTARIO;ONTARIO;CORPORATE;Cust_1012;2009-04-28;CRITICAL;Ord_2732;38501;REGULAR AIR;2009-04-29;SHP_3745;OFFICE SUPPLIES;PAPER;Prod_6
Ord_2733;Prod_13;SHP_3746;Cust_1019;12822;0,07;44;0,58;PAMELA COAKLEY;ONTARIO;ONTARIO;CORPORATE;Cust_1019;2012-07-17;HIGH;Ord_2733;38532;REGULAR AIR;2012-07-19;SHP_3746;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_2734;Prod_2;SHP_3749;Cust_1017;9673;0,08;12;0,58;BEN FERRER;ONTARIO;ONTARIO;CORPORATE;Cust_1017;2009-09-17;MEDIUM;Ord_2734;38915;REGULAR AIR;2009-09-18;SHP_3749;OFFICE SUPPLIES;APPLIANCES;Prod_2
Ord_2734;Prod_5;SHP_3750;Cust_1017;2536;0,07;34;0,42;BEN FERRER;ONTARIO;ONTARIO;CORPORATE;Cust_1017;2009-09-17;MEDIUM;Ord_2734;38915;REGULAR AIR;2009-09-19;SHP_3750;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_2735;Prod_5;SHP_3751;Cust_567;30746;0,02;20;0,48;CHRIS SELESNICK;ONTARIO;ONTARIO;HOME OFFICE;Cust_567;2009-11-29;CRITICAL;Ord_2735;38947;REGULAR AIR;2009-12-01;SHP_3751;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_2736;Prod_8;SHP_3753;Cust_1014;215584;0,02;8;0,51;MATT CONNELL;ONTARIO;ONTARIO;CORPORATE;Cust_1014;2009-06-23;LOW;Ord_2736;39078;REGULAR AIR;2009-06-30;SHP_3753;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_2736;Prod_6;SHP_3754;Cust_1014;17527;0,01;26;0,37;MATT CONNELL;ONTARIO;ONTARIO;CORPORATE;Cust_1014;2009-06-23;LOW;Ord_2736;39078;REGULAR AIR;2009-06-25;SHP_3754;OFFICE SUPPLIES;PAPER;Prod_6
Ord_2736;Prod_13;SHP_3752;Cust_1014;3691;0,07;10;0,56;MATT CONNELL;ONTARIO;ONTARIO;CORPORATE;Cust_1014;2009-06-23;LOW;Ord_2736;39078;REGULAR AIR;2009-06-23;SHP_3752;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_2737;Prod_5;SHP_3755;Cust_994;225966;0,03;47;0,57;JIM KRIZ;ONTARIO;ONTARIO;CONSUMER;Cust_994;2009-05-03;LOW;Ord_2737;39141;REGULAR AIR;2009-05-05;SHP_3755;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_2737;Prod_9;SHP_3755;Cust_994;140091;0,09;49;0,36;JIM KRIZ;ONTARIO;ONTARIO;CONSUMER;Cust_994;2009-05-03;LOW;Ord_2737;39141;REGULAR AIR;2009-05-05;SHP_3755;OFFICE SUPPLIES;ENVELOPES;Prod_9
Ord_2738;Prod_4;SHP_3757;Cust_1029;20339225;0,02;19;0,06;STEPHANIE ULPRIGHT;ONTARIO;ONTARIO;CONSUMER;Cust_1029;2009-05-02;NOT SPECIFIED;Ord_2738;39460;REGULAR AIR;2009-05-03;SHP_3757;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_2738;Prod_3;SHP_3756;Cust_1029;17242;0,09;25;0,39;STEPHANIE ULPRIGHT;ONTARIO;ONTARIO;CONSUMER;Cust_1029;2009-05-02;NOT SPECIFIED;Ord_2738;39460;REGULAR AIR;2009-05-04;SHP_3756;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_2739;Prod_5;SHP_3758;Cust_1036;36392;0;44;0,49;ALEJANDRO GROVE;ONTARIO;ONTARIO;CONSUMER;Cust_1036;2009-02-02;NOT SPECIFIED;Ord_2739;39904;REGULAR AIR;2009-02-03;SHP_3758;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_274;Prod_5;SHP_373;Cust_44;294;0;5;0,54;JOY BELL;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;HOME OFFICE;Cust_44;2012-06-30;LOW;Ord_274;46912;REGULAR AIR;2012-06-30;SHP_373;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_2740;Prod_4;SHP_3759;Cust_567;7778758;0;50;0,59;CHRIS SELESNICK;ONTARIO;ONTARIO;HOME OFFICE;Cust_567;2011-02-24;LOW;Ord_2740;39909;REGULAR AIR;2011-03-04;SHP_3759;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_2741;Prod_6;SHP_3760;Cust_1001;100117;0;47;0,38;SANDRA FLANAGAN;ONTARIO;ONTARIO;HOME OFFICE;Cust_1001;2012-02-04;LOW;Ord_2741;40100;REGULAR AIR;2012-02-08;SHP_3760;OFFICE SUPPLIES;PAPER;Prod_6
Ord_2742;Prod_5;SHP_3761;Cust_999;8909;0,05;14;0,46;SALLY HUGHSBY;ONTARIO;ONTARIO;CONSUMER;Cust_999;2009-06-30;LOW;Ord_2742;40224;EXPRESS AIR;2009-07-07;SHP_3761;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_2743;Prod_4;SHP_3762;Cust_994;2192439;0,06;39;0,59;JIM KRIZ;ONTARIO;ONTARIO;CONSUMER;Cust_994;2011-07-18;CRITICAL;Ord_2743;40422;EXPRESS AIR;2011-07-20;SHP_3762;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_2744;Prod_17;SHP_3763;Cust_1034;336102;0,04;28;0,04;SCOTT COHEN;ONTARIO;ONTARIO;CONSUMER;Cust_1034;2012-09-03;HIGH;Ord_2744;40802;DELIVERY TRUCK;2012-09-04;SHP_3763;TECHNOLOGY;OFFICE MACHINES;Prod_17
Ord_2745;Prod_17;SHP_3764;Cust_1012;273201;0,04;23;0,39;GUY PHONELY;ONTARIO;ONTARIO;CORPORATE;Cust_1012;2012-03-31;MEDIUM;Ord_2745;40839;DELIVERY TRUCK;2012-04-01;SHP_3764;TECHNOLOGY;OFFICE MACHINES;Prod_17
Ord_2746;Prod_11;SHP_3768;Cust_1030;738418;0,04;33;0,73;ODELLA NELSON;ONTARIO;ONTARIO;SMALL BUSINESS;Cust_1030;2009-04-21;LOW;Ord_2746;40997;DELIVERY TRUCK;2009-04-25;SHP_3768;FURNITURE;TABLES;Prod_11
Ord_2746;Prod_13;SHP_3766;Cust_1030;88174;0,05;37;0,57;ODELLA NELSON;ONTARIO;ONTARIO;SMALL BUSINESS;Cust_1030;2009-04-21;LOW;Ord_2746;40997;REGULAR AIR;2009-04-28;SHP_3766;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_2746;Prod_6;SHP_3765;Cust_1030;38229;0,05;12;0,04;ODELLA NELSON;ONTARIO;ONTARIO;SMALL BUSINESS;Cust_1030;2009-04-21;LOW;Ord_2746;40997;EXPRESS AIR;2009-04-21;SHP_3765;OFFICE SUPPLIES;PAPER;Prod_6
Ord_2746;Prod_1;SHP_3767;Cust_1030;2261;0,03;1;0,57;ODELLA NELSON;ONTARIO;ONTARIO;SMALL BUSINESS;Cust_1030;2009-04-21;LOW;Ord_2746;40997;REGULAR AIR;2009-04-23;SHP_3767;OFFICE SUPPLIES;STORAGE & ORGANIZATION;Prod_1
Ord_2747;Prod_6;SHP_3769;Cust_1017;1881;0,08;2;0,36;BEN FERRER;ONTARIO;ONTARIO;CORPORATE;Cust_1017;2009-12-06;CRITICAL;Ord_2747;41185;REGULAR AIR;2009-12-07;SHP_3769;OFFICE SUPPLIES;PAPER;Prod_6
Ord_2748;Prod_8;SHP_3770;Cust_1015;145549;0,07;5;0,48;STEVE NGUYEN;ONTARIO;ONTARIO;SMALL BUSINESS;Cust_1015;2009-05-07;MEDIUM;Ord_2748;41253;REGULAR AIR;2009-05-09;SHP_3770;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_2749;Prod_15;SHP_3771;Cust_995;545451;0,03;30;0,69;HAROLD RYAN;ONTARIO;ONTARIO;HOME OFFICE;Cust_995;2012-10-29;NOT SPECIFIED;Ord_2749;41378;DELIVERY TRUCK;2012-11-01;SHP_3771;FURNITURE;CHAIRS & CHAIRMATS;Prod_15
Ord_2749;Prod_8;SHP_3772;Cust_995;126417;0,05;42;0,05;HAROLD RYAN;ONTARIO;ONTARIO;HOME OFFICE;Cust_995;2012-10-29;NOT SPECIFIED;Ord_2749;41378;REGULAR AIR;2012-10-31;SHP_3772;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_275;Prod_12;SHP_374;Cust_72;2163;0,01;34;0,39;MONICA FEDERLE;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;CORPORATE;Cust_72;2011-01-17;CRITICAL;Ord_275;46980;REGULAR AIR;2011-01-17;SHP_374;OFFICE SUPPLIES;LABELS;Prod_12
Ord_2750;Prod_10;SHP_3773;Cust_1014;364083;0;35;0,62;MATT CONNELL;ONTARIO;ONTARIO;CORPORATE;Cust_1014;2009-04-20;NOT SPECIFIED;Ord_2750;41474;DELIVERY TRUCK;2009-04-22;SHP_3773;FURNITURE;BOOKCASES;Prod_10
Ord_2750;Prod_8;SHP_3774;Cust_1014;22594;0,09;50;0,72;MATT CONNELL;ONTARIO;ONTARIO;CORPORATE;Cust_1014;2009-04-20;NOT SPECIFIED;Ord_2750;41474;REGULAR AIR;2009-04-22;SHP_3774;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_2751;Prod_15;SHP_3775;Cust_1005;1856131;0,05;39;0,06;LIZ WILLINGHAM;ONTARIO;ONTARIO;HOME OFFICE;Cust_1005;2010-09-24;HIGH;Ord_2751;41508;DELIVERY TRUCK;2010-09-26;SHP_3775;FURNITURE;CHAIRS & CHAIRMATS;Prod_15
Ord_2752;Prod_13;SHP_3777;Cust_1022;90607;0;42;0,58;KATHERINE NOCKTON;ONTARIO;ONTARIO;CORPORATE;Cust_1022;2011-06-06;LOW;Ord_2752;41571;REGULAR AIR;2011-06-15;SHP_3777;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_2753;Prod_3;SHP_3778;Cust_997;2310646;0,08;28;0,38;ALEJANDRO GROVE;ONTARIO;ONTARIO;CORPORATE;Cust_997;2009-09-30;HIGH;Ord_2753;41728;REGULAR AIR;2009-10-02;SHP_3778;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_2753;Prod_15;SHP_3779;Cust_997;254958;0,02;10;0,57;ALEJANDRO GROVE;ONTARIO;ONTARIO;CORPORATE;Cust_997;2009-09-30;HIGH;Ord_2753;41728;DELIVERY TRUCK;2009-10-01;SHP_3779;FURNITURE;CHAIRS & CHAIRMATS;Prod_15
Ord_2754;Prod_11;SHP_3780;Cust_1020;510506;0,03;16;0,66;KATHERINE NOCKTON;ONTARIO;ONTARIO;HOME OFFICE;Cust_1020;2009-10-05;NOT SPECIFIED;Ord_2754;41764;DELIVERY TRUCK;2009-10-07;SHP_3780;FURNITURE;TABLES;Prod_11
Ord_2755;Prod_6;SHP_3781;Cust_1023;7642;0,03;15;0,36;KEAN NGUYEN;ONTARIO;ONTARIO;SMALL BUSINESS;Cust_1023;2011-12-18;CRITICAL;Ord_2755;42082;REGULAR AIR;2011-12-20;SHP_3781;OFFICE SUPPLIES;PAPER;Prod_6
Ord_2756;Prod_8;SHP_3782;Cust_995;1431;0,02;44;0,79;HAROLD RYAN;ONTARIO;ONTARIO;HOME OFFICE;Cust_995;2009-06-30;NOT SPECIFIED;Ord_2756;42279;EXPRESS AIR;2009-07-01;SHP_3782;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_2757;Prod_5;SHP_3783;Cust_998;7998;0,09;16;0,42;SAM ZELDIN;ONTARIO;ONTARIO;SMALL BUSINESS;Cust_998;2009-06-12;MEDIUM;Ord_2757;42308;REGULAR AIR;2009-06-15;SHP_3783;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_2758;Prod_13;SHP_3784;Cust_479;13845;0,03;45;0,58;JAS O'CARROLL;ONTARIO;ONTARIO;HOME OFFICE;Cust_479;2010-10-01;HIGH;Ord_2758;42375;EXPRESS AIR;2010-10-02;SHP_3784;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_2759;Prod_4;SHP_3785;Cust_1010;344301;0,04;7;0,35;ROBERT MARLEY;ONTARIO;ONTARIO;CORPORATE;Cust_1010;2009-06-01;HIGH;Ord_2759;42851;EXPRESS AIR;2009-06-02;SHP_3785;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_2759;Prod_7;SHP_3785;Cust_1010;2432;0,05;4;0,08;ROBERT MARLEY;ONTARIO;ONTARIO;CORPORATE;Cust_1010;2009-06-01;HIGH;Ord_2759;42851;EXPRESS AIR;2009-06-02;SHP_3785;OFFICE SUPPLIES;RUBBER BANDS;Prod_7
